year,cpi_2002,cpi_deflator_2002,municipality,police_provider_2024,latest_census_pop,penult_census_pop,average_tax_rate,rateable_tax_base,rateable_tax_base_adj,rateable_tax_base_capita,rateable_tax_base_capita_adj,general_govt_exp,police_exp,fire_protection_exp,water_cost_exp,emergency_exp,other_protection_exp,transportation_exp,environ_health_exp,public_health_exp,environ_dev_exp,rec_and_culture_exp,debt_exp,transfers_exp,deficits_exp,total_exp,warrant_rev,uncond_grant_rev,other_govt_serv_rev,sale_of_serv_rev,own_source_rev,cond_transfer_rev,other_transfer_rev,biennial_surplus_rev,total_rev
2016,128.2,0.78003120124805,Riverview,MPSA,19667,19128,0.01562568881864529,1476259400,1151528393.1357255,75062.76503788072,58551.29878149822,2248404.0,3737552,2805614,300000,10000,446086,3594087,839152,0,1132932,4427785,4307086.0,3494552,0,27343250.0,23067570,1950460,665538,1054981,581867,0,0,22834,27343250
2016,128.2,0.78003120124805,Rivière-Verte,municipal,724,744,0.01257398141624506,37683450,29394266.77067083,52048.96408839779,40599.81598158955,152635.0,100275,64920,84000,0,200,110190,31730,0,25190,44190,33632.0,1500,9104,657566.0,473831,84482,35620,30500,33133,0,0,0,657566
2016,128.2,0.78003120124805,Rogersville,PPSA,1166,1170,0.01464699150286669,53912300,42053276.131045245,46236.96397941681,36066.27455492731,257498.0,205157,153424,0,0,2000,321847,89000,0,54205,88376,183811.0,40806,0,1396124.0,789653,386476,162482,0,31109,25049,1346,9,1396124
2016,128.2,0.78003120124805,Rothesay,municipal,11659,11947,0.01210000017387565,1236515850,964520943.8377537,106056.76730422849,82727.58760080228,2032455.0,2246833,1939032,375000,158758,24500,3365331,638000,0,641022,1903676,1086393.0,2339000,0,16750000.0,14961842,118987,60000,345700,93038,21500,863741,285192,16750000
2016,128.2,0.78003120124805,Sackville,MPSA,5331,5558,0.01549984736766703,611109050,476684126.36505467,114633.09885574938,89417.39380323667,1487294.0,1797173,480174,336000,18000,30400,1845553,349305,0,854004,1290926,1309558.0,800037,0,10598424.0,9472097,64884,157284,354500,434459,17250,38271,59679,10598424
2016,128.2,0.78003120124805,Saint Andrews,MPSA,1786,1889,0.01189999831027088,284069200,221582839.3135726,159053.30347144458,124066.53936930156,750772.0,441017,211357,75168,4500,55500,760876,140100,63500,157918,770487,218120.0,483533,0,4132848.0,3380423,52476,129643,148656,281133,56000,67180,17337,4132848
2016,128.2,0.78003120124805,Saint George,PPSA,1517,1543,0.01334999693052295,131944300,102920670.82683308,86977.1259063942,67844.87200186755,388700.0,396051,199700,30000,14000,22000,547900,118000,36550,101050,97900,80457.0,11126,0,2043434.0,1761456,97852,117262,4101,20150,7100,1775,33738,2043434
2016,128.2,0.78003120124805,Saint John,municipal,67575,70063,0.01785000004318338,6730598191,5250076592.043682,99601.897018128,77692.58737763496,13774986.0,24219759,21721402,2400000,2796639,1948602,29527457,5240857,0,10325121,10458273,16031173.0,12298369,799546,151542184.0,120141178,19923206,1601168,3772127,4093261,0,2011244,0,151542184
2016,128.2,0.78003120124805,Saint-Antoine,PPSA,1733,1770,0.01234448908476822,107787450,84077574.10296413,62197.028274668206,48515.62267914837,292343.0,333672,136900,11040,0,13157,483011,93354,0,52993,182730,224676.0,0,0,1823876.0,1330581,300344,150641,10500,22350,0,0,9460,1823876
2016,128.2,0.78003120124805,Saint-François-de-Madawaska,PPSA,470,533,0.01572031655064765,32961550,25711037.441497665,70130.9574468085,54704.334981909924,121981.0,84369,98278,40000,500,500,87891,27475,0,22726,240792,99807.0,0,7188,831507.0,518166,22756,191050,70000,29498,0,37,0,831507
2016,128.2,0.78003120124805,Saint-Hilaire,PPSA,252,303,0.01335414839096911,25990800,20273634.94539782,103138.09523809524,80450.93232300722,131363.0,54069,13314,30514,0,0,83800,13740,0,14754,6000,0.0,26150,7864,381568.0,347085,983,0,0,13500,0,20000,0,381568
2016,128.2,0.78003120124805,Saint-Isidore,PPSA,764,748,0.01260000659179662,47028150,36683424.33697348,61555.17015706806,48014.95332064592,244533.0,125269,105453,0,0,500,315616,45500,0,25000,81229,44596.0,10000,0,997696.0,592555,25737,337857,0,15800,0,10054,15693,997696
2016,128.2,0.78003120124805,Saint-Louis-de-Kent,PPSA,856,930,0.01425599639921241,60209050,46964937.59750391,70337.67523364486,54865.58130549522,255481.0,182501,112767,0,0,1000,208333,60531,0,35997,403710,111340.0,10544,12248,1394452.0,858340,112609,84988,284315,4200,0,50000,0,1394452
2016,128.2,0.78003120124805,Saint-Léolin,PPSA,647,684,0.01548699079047742,18942350,14775624.024961,29277.202472952085,22837.131414159197,192201.0,81331,44000,0,6000,0,90495,41000,2000,25779,60200,20318.0,0,0,563324.0,293360,224171,10960,0,24226,0,9,10598,563324
2016,128.2,0.78003120124805,Saint-Léonard,PPSA,1300,1343,0.01502199701629343,73532700,57357800.312012486,56563.61538461538,44121.38485539422,269614.0,197264,110303,36000,500,5000,233962,62000,0,63885,388037,327471.0,98000,0,1792036.0,1104608,275950,153250,91999,88635,4300,73294,0,1792036
2016,128.2,0.78003120124805,Saint-Quentin,PPSA,2194,2095,0.01420040875960655,126844236,98942461.77847116,57814.145852324524,45096.83763831867,662186.0,321770,122925,13800,1550,4980,419340,141900,0,264186,338262,201619.0,57000,0,2549518.0,1801240,318495,104974,34950,81055,24700,177094,7010,2549518
2016,128.2,0.78003120124805,Sainte-Anne-de-Madawaska,PPSA,957,1002,0.0147169638184898,40321700,31452184.0873635,42133.437826541274,32865.39612054702,183396.0,131887,38000,97237,0,0,264300,45000,0,31700,53500,84234.0,4500,0,933754.0,593413,213307,99000,0,25000,0,0,3034,933754
2016,128.2,0.78003120124805,Sainte-Marie-Saint-Raphaël,PPSA,879,955,0.01469988936013277,32538000,25380655.226209052,37017.06484641638,28874.465558827134,247847.0,121056,59322,0,0,0,168827,58494,0,15947,15971,78195.0,29070,1085,795814.0,478305,243757,57704,0,16048,0,0,0,795814
2016,128.2,0.78003120124805,Salisbury,PPSA,2284,2208,0.009436286223160811,165827950,129350975.03900158,72604.18126094571,56633.52672460665,271671.0,380894,128750,0,7500,7000,629468,137344,0,84224,213300,57300.0,17003,59,1934513.0,1564800,103909,108304,0,12500,0,145000,0,1934513
2016,128.2,0.78003120124805,Shediac,PPSA,6664,6062,0.01474229621543955,635267116,495528171.60686433,95328.1986794718,74358.96932876116,1801112.0,1241908,541600,205000,16400,30000,2071700,294782,0,1313594,1854750,1013872.0,1006139,0,11390857.0,9365296,214068,388608,519144,158272,0,582209,163260,11390857
2016,128.2,0.78003120124805,Shippagan,PPSA,2580,2631,0.01510000165355763,226783750,176898400.93603748,87900.67829457365,68565.27168063469,921500.0,536000,196850,100000,3000,500,946350,119000,0,155900,979950,603316.0,37672,0,4600038.0,3424435,428868,134825,265000,19800,0,253000,74110,4600038
2016,128.2,0.78003120124805,St. Martins,PPSA,276,314,0.01202193875546331,21632950,16874375.975039005,78380.2536231884,61139.04338782248,78585.0,39511,137270,0,1500,0,44916,46290,12841,37175,108627,35832.0,15038,0,557585.0,260070,2067,178967,35800,20738,11386,0,48557,557585
2016,128.2,0.78003120124805,St. Stephen,PPSA,4415,4817,0.01580000076395249,340335300,265472152.8861155,77086.13816534542,60129.59295268754,956346.0,1191851,810548,125000,4025,128794,1915473,260065,0,377886,1839190,746504.0,719768,0,9075450.0,5377298,1629268,208704,630211,170401,4000,895188,160380,9075450
2016,128.2,0.78003120124805,Stanley,PPSA,412,419,0.01401502358157341,29726600,23187675.507020283,72151.94174757281,56280.76579373855,195257.0,50087,102000,0,1000,14500,95000,39525,0,18500,19000,60394.0,0,0,595263.0,416619,3494,92572,0,55520,0,15002,12056,595263
2016,128.2,0.78003120124805,Sussex,PPSA,4282,4312,0.01247099982788928,413687200,322688923.55694234,96610.74264362447,75359.39363777262,724919.0,950659,619900,161000,22800,108800,1535000,415200,0,331000,1097500,510250.0,172000,0,6649028.0,5159093,403619,368593,338800,41580,0,325816,11527,6649028
2016,128.2,0.78003120124805,Sussex Corner,PPSA,1461,1495,0.01180000060390546,99353300,77498673.94695789,68003.62765229295,53044.95136684318,240480.0,275816,100225,40000,10000,3850,330080,95056,0,39089,66840,42517.0,140208,0,1384161.0,1172369,25919,11100,3800,9800,0,14275,146898,1384161
2016,128.2,0.78003120124805,Tide Head,MPSA,938,1036,0.01419999982942882,58626550,45730538.221528865,62501.652452025584,48753.23904214165,156091.0,164878,64962,57389,3003,2132,172311,61402,0,42809,53367,967.0,143804,0,923115.0,832497,71918,0,0,500,0,0,18200,923115
2016,128.2,0.78003120124805,Tracy,PPSA,608,611,0.01190001831097318,26486850,20660569.422776915,43563.89802631579,33981.199708514665,93238.0,58958,41976,0,1000,2400,140171,52726,0,7373,30595,4000.0,0,13034,445471.0,315194,121477,0,0,8800,0,0,0,445471
2016,128.2,0.78003120124805,Woodstock,municipal,5228,5254,0.0141813030404113,489997850,382213611.54446185,93725.67903596022,73108.95400620923,781035.0,2100785,576025,188000,0,20000,1455974,303173,0,340295,2065543,366617.0,964893,24851,9187191.0,6948808,674328,595194,812234,45000,0,111627,0,9187191
2017,131.2,0.7621951219512195,Alma,PPSA,213,232,0.01522412763632866,27550150,20998589.93902439,129343.42723004695,98584.92929119432,121297.0,53406,47878,0,2000,1000,127516,36574,100,16760,49415,22648.0,0,0,478594.0,419427,4310,17264,22000,4500,0,0,11093,478594
2017,131.2,0.7621951219512195,Aroostook,PPSA,306,351,0.01209996160762998,9897800,7544054.87804878,32345.75163398693,24653.774111270523,75286.0,46504,8000,20000,0,0,46813,27607,0,0,11000,600.0,16014,0,251824.0,119763,109861,0,0,2000,0,0,20200,251824
2017,131.2,0.7621951219512195,Atholville,MPSA,3570,3780,0.01358321178502893,217197600,165546951.2195122,60839.663865546216,46371.695019471204,513981.0,632857,301340,133466,5000,6213,746091,264296,0,206921,297900,326245.0,96650,0,3530960.0,2950241,290668,1783,53000,147787,0,85273,2208,3530960
2017,131.2,0.7621951219512195,Baker-Brook,PPSA,564,585,0.01578316886812881,25861600,19711585.36585366,45853.90070921986,34949.61944300294,158979.0,80129,60185,89078,0,1392,104250,25147,0,21393,13500,44566.0,12300,0,610919.0,408178,102365,56000,19060,4500,0,0,20816,610919
2017,131.2,0.7621951219512195,Balmoral,PPSA,1674,1719,0.01429099850890732,95567500,72841082.31707317,57089.30704898447,43513.19134831133,336222.0,279788,99777,150000,0,2575,325498,101267,0,32900,191106,239411.0,0,57,1758601.0,1365755,121951,161345,100000,9550,0,0,0,1758601
2017,131.2,0.7621951219512195,Bas-Caraquet,PPSA,1305,1380,0.01449498953249124,66730300,50861509.146341465,51134.32950191571,38974.33651060649,353845.0,207945,46000,0,0,3000,310510,86353,0,85322,142675,53248.0,73500,0,1362398.0,967255,212802,91155,8000,14841,1000,65000,2345,1362398
2017,131.2,0.7621951219512195,Bath,PPSA,476,532,0.01459998249720067,22282150,16983346.036585364,46811.23949579832,35679.29839618774,101785.0,84056,43938,0,0,8853,61716,38612,0,23329,70161,72157.0,0,0,504607.0,325319,105894,35739,13985,10725,12552,0,393,504607
2017,131.2,0.7621951219512195,Bathurst,municipal,11897,12275,0.01775000038642624,1035126400,788968292.6829269,87007.34638984618,66316.57499226081,3692203.0,5529305,2333846,924383,11000,316896,5087238,366827,0,673229,3276771,2547900.0,101925,0,24861523.0,18373494,3639211,1194795,1176900,457348,0,0,19775,24861523
2017,131.2,0.7621951219512195,Belledune,PPSA,1417,1548,0.01159542334236329,386450056,294550347.5609756,272724.1044460127,207868.98204726577,1089843.0,776529,238500,37614,5000,10000,787500,198000,32000,526048,390000,457580.0,475893,0,5024507.0,4481052,344927,37380,106800,13500,8600,0,32248,5024507
2017,131.2,0.7621951219512195,Beresford,municipal,4288,4351,0.01559267193560834,273799450,208688605.18292683,63852.483675373136,48668.05158183928,732196.0,1074484,128380,250000,0,32608,856621,201529,0,190765,615276,449792.0,698000,836,5230487.0,4269265,788591,72031,78100,3300,19200,0,0,5230487
2017,131.2,0.7621951219512195,Bertrand,PPSA,1166,1137,0.01438000504632287,59052900,45009832.317073174,50645.71183533448,38601.914508639085,221380.0,178622,59550,0,1504,1700,288619,79738,0,90549,146355,101806.0,61330,0,1231153.0,849181,153950,135500,54733,27600,0,0,10189,1231153
2017,131.2,0.7621951219512195,Blacks Harbour,PPSA,894,982,0.01558485196577277,64550950,49200419.20731708,72204.64205816555,55034.02595896765,271573.0,233915,175765,50000,2550,31930,204890,51240,0,91810,301225,88927.0,0,0,1503825.0,1006017,217234,143813,87000,7500,10000,5000,27261,1503825
2017,131.2,0.7621951219512195,Blackville,PPSA,958,990,0.01346251366052549,48451650,36929611.280487806,50575.83507306889,38548.65478130251,154572.0,203276,100795,0,0,1500,142729,56066,0,28575,50000,170817.0,85000,0,993330.0,652281,189121,139482,0,10500,0,1,1945,993330
2017,131.2,0.7621951219512195,Bouctouche,MPSA,2361,2423,0.01305500204529746,212683000,162105945.12195122,90081.74502329521,68659.86663360916,553687.0,483692,154200,0,0,4500,736716,141341,0,177909,1115015,364471.0,96866,237583,4065980.0,2776577,50378,162844,815799,135782,0,124600,0,4065980
2017,131.2,0.7621951219512195,Cambridge-Narrows,PPSA,562,620,0.01067299895387146,96068500,73222942.07317074,170940.39145907474,130289.93251453868,200808.0,117550,88900,0,25000,2000,340965,79258,12000,73382,67900,1700.0,39961,0,1049424.0,1025339,1695,9320,0,5404,0,0,7666,1049424
2017,131.2,0.7621951219512195,Campbellton,MPSA,6883,7385,0.01776300067735993,571409650,435525647.86585367,83017.52869388348,63275.555406923384,1389990.0,2581923,853105,15000,1143,163088,3479863,517783,0,833524,2647096,1586060.0,228766,0,14297341.0,10149950,2261362,153848,734603,578231,51250,335016,33081,14297341
2017,131.2,0.7621951219512195,Canterbury,PPSA,336,336,0.01381403920254649,13430250,10236471.036585366,39970.982142857145,30465.68760888502,87085.0,51008,87866,0,0,4800,42025,30710,0,3494,10200,28202.0,0,0,345390.0,185526,79890,76727,0,0,0,0,3247,345390
2017,131.2,0.7621951219512195,Cap-Pelé,PPSA,2425,2256,0.01299999974353431,194957850,148595922.25609756,80394.98969072165,61276.66897158662,583923.0,428925,167357,0,5100,0,451170,141588,0,181381,793753,272397.0,181911,10798,3218303.0,2534452,64977,109994,376610,27270,0,105000,0,3218303
2017,131.2,0.7621951219512195,Caraquet,PPSA,4248,4169,0.01501699954719875,378201250,288263147.86585367,89030.42608286253,67858.55646559644,1721475.0,894138,178079,69000,4045,24850,1364531,237142,0,938352,742634,771520.0,33954,0,6979720.0,5679448,745454,207352,113855,223453,6000,1,4157,6979720
2017,131.2,0.7621951219512195,Centreville,PPSA,557,542,0.01347593132381931,35610600,27142225.609756097,63932.85457809695,48729.30989184218,71908.0,102487,54990,0,500,3900,185000,36000,0,46041,65600,21005.0,0,0,587431.0,479886,15411,72520,13000,1000,0,0,5614,587431
2017,131.2,0.7621951219512195,Charlo,PPSA,1310,1324,0.01450599845729153,80637400,61461432.92682927,61555.26717557252,46917.124371625396,299844.0,226490,100890,30000,4000,4000,459500,96000,0,59622,52000,111121.0,0,4710,1448177.0,1169726,100301,144010,0,29000,0,5140,0,1448177
2017,131.2,0.7621951219512195,Chipman,PPSA,1104,1236,0.01359999332237089,65891650,50222294.20731708,59684.465579710144,45491.20852112054,445053.0,134997,132140,0,10000,5200,302718,104256,0,26044,265536,52377.0,8550,0,1486871.0,896126,362974,90668,39000,64300,0,0,33803,1486871
2017,131.2,0.7621951219512195,Clair,PPSA,781,857,0.01238213251740789,74729050,56958117.37804878,95683.80281690141,72929.7277567846,335276.0,171214,91891,50000,3000,1400,147966,46000,0,61500,196142,127130.0,66000,0,1297519.0,925305,43037,28631,15500,146992,0,0,138054,1297519
2017,131.2,0.7621951219512195,Dalhousie,PPSA,3126,3512,0.01764205247699359,222905300,169897332.31707317,71306.87779910429,54349.754420049,767814.0,640418,289331,322749,3500,20000,1763572,248800,0,350233,832597,394941.0,265000,11269,5910224.0,3932507,1617423,82255,206423,47482,9654,14480,0,5910224
2017,131.2,0.7621951219512195,Dieppe,MPSA,25384,23310,0.01619435637400056,2989354185,2278471177.5914636,117765.29250709109,89760.13148406333,5711251.0,5662103,5534428,1427000,6000,733303,8562647,1170964,0,2688023,7270181,8531036.0,6211406,0,53508342.0,48410667,995217,302146,1359680,692912,0,955142,792578,53508342
2017,131.2,0.7621951219512195,Doaktown,PPSA,792,793,0.01385000722595563,55356000,42192073.17073171,69893.93939393939,53272.819660014786,238552.0,198232,77658,0,2000,1200,253159,69747,0,48933,134975,79184.0,14536,42003,1160179.0,766681,178278,40717,59000,55686,14817,45000,0,1160179
2017,131.2,0.7621951219512195,Dorchester,MPSA,1096,1167,0.01572663270956359,58151800,44323018.29268293,53058.211678832115,40440.71012106107,264814.0,166864,125575,57326,4950,3750,180947,48296,3050,53305,124832,46068.0,48954,6365,1135096.0,914532,92950,47256,0,4590,11444,64324,0,1135096
2017,131.2,0.7621951219512195,Drummond,municipal,737,775,0.01260291915310669,54587750,41606516.76829268,74067.50339213025,56453.88978058708,227004.0,119628,101161,16000,4000,10254,67774,111925,0,43144,16000,73176.0,49951,0,840017.0,687965,4533,139457,2000,3100,0,0,2962,840017
2017,131.2,0.7621951219512195,Edmundston,municipal,16580,16032,0.01634999964020507,1375783700,1048615625.0,82978.51025331725,63245.81574185766,3468664.0,5174374,2288260,536820,12070,1400507,7003782,777458,0,1258736,4129606,4756908.0,1044964,0,31852149.0,22494063,4475961,1444871,939172,217700,11500,2244999,23883,31852149
2017,131.2,0.7621951219512195,Eel River Crossing,PPSA,1953,2025,0.01263332420025007,81936550,62451638.719512194,41954.198668714795,31977.285570666765,256489.0,292590,87155,51400,3517,2341,391428,119529,0,62716,29865,60892.0,159495,0,1517417.0,1035131,394022,73883,0,8814,0,0,5567,1517417
2017,131.2,0.7621951219512195,Florenceville-Bristol,PPSA,1604,1639,0.01289899768696993,210503100,160444435.97560975,131236.34663341646,100027.70322668937,490188.0,466467,118300,0,2000,9509,531264,95776,26700,336141,881843,88929.0,293583,18640,3359340.0,2715279,120250,154455,285762,56094,4500,23000,0,3359340
2017,131.2,0.7621951219512195,Fredericton,municipal,58220,56224,0.01412616380548567,7029225653,5357641503.810976,120735.58318447269,92024.07254914078,6223585.0,19431389,14601473,1000612,1645430,1563820,19163497,3049055,0,8356862,12921542,5711073.0,19489971,0,113158309.0,99295993,1800174,2872430,6701688,1348500,107000,22985,1009539,113158309
2017,131.2,0.7621951219512195,Fredericton Junction,PPSA,704,752,0.01329199058413942,40442400,30825000.0,57446.59090909091,43785.51136363636,147863.0,81289,124540,43515,4500,24340,215670,49000,0,2200,21757,73007.0,27124,0,814805.0,537560,83255,119743,0,36205,0,32970,5072,814805
2017,131.2,0.7621951219512195,Gagetown,PPSA,711,698,0.0145342538381842,61676300,47009375.0,86745.85091420535,66117.26441631505,170591.0,94524,127562,0,5000,100,243127,59700,3922,21835,61079,56353.0,11171,113512,968476.0,896419,2788,23732,0,10600,0,34937,0,968476
2017,131.2,0.7621951219512195,Grand Bay-Westfield,PPSA,4964,5117,0.01370032186756698,371379450,283063605.18292683,74814.55479452055,57023.28871533579,693453.0,687775,661193,0,13483,21726,1647855,1005,0,371841,537723,401247.0,1032000,0,6069301.0,5088018,538579,288132,47900,38600,0,0,68072,6069301
2017,131.2,0.7621951219512195,Grand Falls/Grand-Sault,municipal,5326,5706,0.01469002282900001,532852950,406137919.20731705,100047.49342846413,76255.71145462205,1362214.0,1996270,260959,180000,0,6000,1724106,276530,0,1021845,1807441,1601029.0,367689,0,10604083.0,7827622,994308,664259,959505,116400,0,0,41989,10604083
